id,classe,formato_cabeca,superficie_cabeca,cor_cabeca,MANCHA,odor,lamelas_grudadas,espacamento_lamelas,tamanho_lamela,cor_lamela,format_estipe,raiz_estipe,superficie_estipe_acima_anel,superficie_estipe_abaixo_anel,cor_estipe_acima_anel,cor_estipe_abaixo_anel,tipo_vel,cor_vel,numero_aneis,tipo_anel,cor_impressao_esporos,populacao,habitat
1913,COMESTIVEL,PLANO,LISO,MARROM,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1914,COMESTIVEL,PLANO,LISO,MARROM,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1915,COMESTIVEL,PLANO,LISO,MARROM,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1916,COMESTIVEL,PLANO,LISO,MARROM,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1917,COMESTIVEL,PLANO,LISO,MARROM,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1918,COMESTIVEL,PLANO,LISO,MARROM,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1919,COMESTIVEL,PLANO,LISO,MARROM,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1920,COMESTIVEL,PLANO,LISO,MARROM,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1921,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1922,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1923,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1924,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1925,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1926,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1927,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1928,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1929,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1930,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1931,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1932,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1933,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1934,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1935,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1936,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1937,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1938,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1939,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1940,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1941,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1942,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1943,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1944,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1945,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1946,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1947,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1948,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1949,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1950,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1951,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1952,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1953,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1954,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1955,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1956,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1957,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1958,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1959,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1960,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1961,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1962,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1963,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1964,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1965,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1966,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1967,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1968,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,PRETO,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1969,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1970,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1971,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1972,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1973,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1974,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1975,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1976,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1977,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1978,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1979,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1980,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1981,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1982,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1983,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1984,COMESTIVEL,PLANO,FIBROSA,BRANCO,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,MARROM,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1985,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1986,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1987,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1988,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1989,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1990,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1991,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1992,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,LISO,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1993,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1994,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1995,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
1996,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
1997,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
1998,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
1999,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
2000,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,ROSA,AFUNILADO,REGULAR,FIBROSA,FIBROSA,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ABUNDANT,GRAMINEAS
2001,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ESPALHADO,GRAMINEAS
2002,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,PRETO,ABUNDANT,GRAMINEAS
2003,COMESTIVEL,PLANO,FIBROSA,CINZA,NO,NENHUM,LIVRE,AGLOMERADO,LARGAS,CHOCOLATE,AFUNILADO,REGULAR,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,EVANESCENTE,MARROM,ESPALHADO,GRAMINEAS
